Id,Type
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2384.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2385.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2386.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2387.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2388.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2389.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2390.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2391.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2392.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2393.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2394.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2395.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2396.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2397.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2398.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2399.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2400.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2401.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2402.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2403.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2404.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2405.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2406.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2407.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2408.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2409.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2410.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2411.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2412.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2413.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2414.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2415.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2416.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2417.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2418.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2419.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2420.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2421.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2422.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2423.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2424.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2425.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2426.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2427.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2428.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2429.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2430.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2431.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2432.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2433.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2434.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2435.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2436.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2437.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2438.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2439.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2440.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2441.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2442.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2443.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2444.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2445.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2446.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2447.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2448.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2449.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2450.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2451.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2452.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2453.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2454.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2455.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2456.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2457.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2458.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2459.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2460.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2461.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2462.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2463.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2464.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2465.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2466.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2467.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2468.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2469.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2470.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2471.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2472.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2473.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2474.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2475.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2476.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2477.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2478.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2479.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2480.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2481.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2482.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2483.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2484.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2485.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2486.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2487.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2488.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2489.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2490.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2491.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2492.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2493.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2494.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2495.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2496.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2497.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2498.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2499.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2500.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2501.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2502.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2503.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2504.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2505.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2506.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2507.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2508.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2509.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2510.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2511.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2512.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2513.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2514.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2515.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2516.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2517.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2518.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2519.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2520.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2521.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2522.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2523.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2524.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2525.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2526.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2527.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2528.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2529.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2530.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2531.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2532.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2533.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2534.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2535.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2536.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2537.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2538.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2539.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2540.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2541.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2542.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2543.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2544.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2545.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2546.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2547.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2548.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2549.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2550.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2551.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2552.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2553.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2554.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2555.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2556.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2557.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2558.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2559.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2560.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2561.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2562.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2563.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2564.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2565.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2566.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2567.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2568.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2569.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2570.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2571.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2572.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2573.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2574.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2575.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2576.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2577.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2578.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2579.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2580.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2581.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2582.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2583.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2584.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2585.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2586.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2587.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2588.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2589.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2590.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2591.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2592.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2593.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2594.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2595.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2596.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2597.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2598.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2599.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2600.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2601.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2602.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2603.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2604.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2605.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2606.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2607.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2608.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2609.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2610.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2611.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2612.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2613.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2614.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2615.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2616.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2617.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2618.jpg,Pituitory
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Pituitory/2619.jpg,Pituitory
